data_ym,stock_id,company_name,revenue_this_month,mom_pct,yoy_pct,cumulative_revenue,cumulative_yoy_pct
11505,6138,茂達,686201,0.5104611580803731,15.418099859554106,3347921,12.72112109658556
11505,6415,矽力*-KY,1911109,-5.110955757713578,31.59125446617003,8784259,23.209320207289643
11505,6719,力智,367025,-4.175271593689053,-9.5841647574705,1729184,-5.036380541174623
11505,8081,致新,748704,0.4196760889246554,-3.2844612661956,3605537,-2.8802164815604945
